raceId,driverId,vueltas_totales,tiempo_vuelta_promedio_seg,tiempo_vuelta_mas_rapida_seg,paradas_totales,tiempo_total_boxes_seg,tiempo_promedio_parada_seg
180,57,69,88.34388405797101,81.047,,,
180,64,69,88.39765217391304,81.864,,,
180,65,69,88.38452173913043,82.078,,,
180,68,41,90.82707317073171,82.792,,,
180,69,67,91.01586567164179,83.394,,,
180,70,50,90.12397999999999,83.442,,,
180,71,14,98.7942857142857,83.953,,,
181,14,9,80.59644444444444,79.227,,,
181,15,72,99.47380555555556,81.33,,,
181,21,42,102.66285714285715,81.423,,,
181,22,72,99.27465277777777,80.878,,,
181,23,72,99.30302777777779,80.313,,,
181,25,25,88.73264,81.409,,,
181,30,72,99.33644444444444,81.014,,,
181,35,25,87.7026,81.461,,,
181,37,71,101.25290140845071,82.535,,,
181,41,72,99.90426388888889,80.881,,,
181,44,72,99.48436111111111,81.403,,,
181,48,25,89.90872,82.844,,,
181,49,72,98.67143055555556,80.994,,,
181,55,24,85.125875,80.848,,,
181,56,72,99.3506111111111,80.328,,,
181,57,72,98.8254861111111,79.758,,,
181,64,6,84.0485,82.629,,,
181,65,4,91.9185,85.608,,,
181,68,71,101.14197183098591,82.664,,,
181,69,71,100.63691549295775,82.9,,,
181,70,26,90.85976923076923,81.983,,,
181,71,31,108.04606451612904,82.021,,,
182,14,60,92.5024,88.846,,,
182,15,60,93.70315,90.964,,,
182,21,60,93.41263333333333,90.296,,,
182,22,60,93.64556666666667,89.493,,,
182,23,60,92.95925,89.414,,,
182,25,60,93.70445,90.625,,,
182,35,29,94.26313793103448,91.342,,,
182,41,41,95.58668292682927,90.611,,,
182,44,60,93.84393333333334,90.793,,,
182,48,58,95.89331034482758,91.612,,,
182,49,60,92.96555000000001,89.33,,,
182,55,59,94.7931186440678,90.334,,,
182,56,60,92.53288333333333,88.782,,,
182,57,35,97.11585714285715,88.309,,,
182,64,60,93.39645,89.819,,,
182,65,60,93.79755,90.103,,,
182,68,58,96.4663275862069,92.442,,,
182,69,6,105.24283333333332,92.409,,,
182,70,60,93.7878,90.522,,,
182,71,60,93.14583333333333,89.252,,,
183,14,71,74.54578873239437,72.855,,,
183,15,70,75.83630000000001,74.112,,,
183,21,68,75.7570294117647,73.579,,,
183,22,55,75.28936363636363,73.278,,,
183,23,8,78.48925,76.173,,,
183,25,71,75.476,73.654,,,
183,35,34,76.48870588235293,73.977,,,
183,37,38,77.53334210526316,74.914,,,
183,41,63,76.18223809523809,74.063,,,
183,44,70,76.0005,73.465,,,
183,48,70,76.64465714285714,74.517,,,
183,49,71,75.28508450704226,73.176,,,
183,55,49,75.59069387755102,73.228,,,
183,56,71,74.54138028169014,72.787,,,
183,57,71,74.85521126760563,72.107,,,
183,63,70,75.93924285714286,73.481,,,
183,64,71,75.5404366197183,73.093,,,
183,65,67,80.00879104477612,72.641,,,
183,68,25,77.14052000000001,75.361,,,
183,69,68,78.50276470588236,74.622,,,
183,70,35,76.52754285714286,74.381,,,
183,71,70,75.85271428571428,73.96,,,
184,14,45,109.67593333333333,105.27,,,
184,15,10,111.1216,109.285,,,
184,21,7,115.56414285714285,107.785,,,
184,22,6,116.66883333333332,107.788,,,
184,23,45,109.58673333333334,108.083,,,
184,25,45,110.04282222222223,108.455,,,
184,37,37,112.06175675675676,110.534,,,
184,41,20,112.58245,109.179,,,
184,44,45,109.96606666666666,106.823,,,
184,48,45,111.70915555555555,109.894,,,
184,49,45,109.41753333333334,107.619,,,
184,55,45,110.88633333333333,108.334,,,
184,56,45,109.30208888888889,107.687,,,
184,57,25,109.68104,107.433,,,
184,63,45,109.32446666666667,107.945,,,
184,65,40,110.102,108.408,,,
184,68,15,112.38146666666665,110.286,,,
184,69,44,112.14027272727272,109.942,,,
184,70,21,112.09185714285715,109.835,,,
184,71,13,111.4083846153846,108.925,,,
185,14,77,83.02911688311687,80.699,,,
185,15,76,84.26597368421052,81.936,,,
185,21,52,83.56665384615384,81.469,,,
185,22,77,83.472,81.707,,,
185,23,76,84.38540789473684,81.745,,,
185,25,77,83.69542857142856,81.539,,,
185,35,60,85.1122,81.975,,,
185,37,75,85.57450666666666,83.52,,,
185,41,75,85.19726666666666,81.343,,,
185,44,76,84.56088157894737,82.587,,,
185,48,74,86.70278378378379,84.807,,,
185,49,77,83.31624675324676,80.991,,,
185,55,74,84.0742027027027,80.83,,,
185,56,77,83.25667532467533,81.01,,,
185,57,77,82.90306493506493,80.71,,,
185,63,75,85.18303999999999,82.681,,,
185,64,19,84.10710526315789,82.452,,,
185,65,76,84.86511842105263,82.455,,,
185,68,26,88.02792307692307,85.483,,,
185,69,75,85.46776,83.456,,,
185,70,10,88.6099,84.297,,,
185,71,77,83.62677922077923,81.18,,,
186,14,44,116.88765909090908,114.088,,,
186,15,44,119.07297727272729,116.367,,,
186,21,44,118.983,117.037,,,
186,22,44,118.72270454545455,116.131,,,
186,23,44,117.98009090909092,115.964,,,
186,25,44,119.56368181818182,117.526,,,
186,35,43,119.76055813953488,117.619,,,
186,37,35,122.00302857142857,118.48,,,
186,41,33,126.57409090909091,118.918,,,
186,44,44,119.19545454545454,116.681,,,
186,48,43,120.45481395348837,116.789,,,
186,49,44,117.6475,115.412,,,
186,55,44,118.56602272727272,116.016,,,
186,56,44,117.90920454545454,115.582,,,
186,57,44,117.12559090909092,113.955,,,
186,63,44,118.16604545454545,115.299,,,
186,64,19,121.2327894736842,118.179,,,
186,65,27,119.72488888888888,117.094,,,
186,69,33,120.96209090909092,117.929,,,
186,70,44,118.41088636363637,115.786,,,
186,71,44,118.13575,114.954,,,
187,14,53,87.5672641509434,85.832,,,
187,15,29,89.8045172413793,86.493,,,
187,21,1,100.305,100.305,,,
187,22,53,87.55760377358492,85.825,,,
187,23,53,87.28669811320755,85.579,,,
187,25,11,91.8319090909091,88.338,,,
187,35,53,88.01358490566038,86.338,,,
187,37,35,96.5834,88.516,,,
187,41,25,90.32516,86.945,,,
187,44,52,88.28034615384615,85.953,,,
187,49,53,87.22496226415095,85.917,,,
187,55,53,88.02115094339622,85.911,,,
187,56,53,87.74198113207547,86.387,,,
187,57,29,87.00344827586207,86.06,,,
187,63,53,87.45009433962264,85.63,,,
187,64,1,99.37,99.37,,,
187,65,40,88.562525,86.253,,,
187,68,35,93.03431428571429,89.216,,,
187,69,23,90.40143478260869,88.914,,,
187,70,53,87.75415094339623,86.047,,,
187,71,53,88.28645283018868,86.342,,,
188,14,37,92.69410810810811,81.835,,,
188,15,66,92.98383333333332,83.742,,,
188,21,48,94.38289583333332,82.244,,,
188,22,66,92.98757575757575,82.96,,,
188,23,66,93.23972727272728,82.237,,,
188,35,61,94.34918032786885,82.564,,,
188,37,52,98.77515384615384,84.857,,,
188,41,65,94.29098461538462,83.067,,,
188,44,65,94.43229230769231,83.905,,,
188,48,66,93.62830303030303,83.657,,,
188,49,32,92.56975,82.082,,,
188,55,35,94.27248571428571,83.097,,,
188,56,66,93.6514696969697,82.332,,,
188,57,66,93.59490909090908,81.282,,,
188,63,44,99.16561363636363,83.404,,,
188,65,66,92.64112121212122,83.01,,,
188,68,42,99.09585714285714,84.848,,,
188,69,53,95.30718867924529,83.745,,,
188,70,10,110.8092,84.3,,,
189,14,14,104.34307142857143,102.94,,,
189,21,52,113.35696153846153,100.96,,,
189,22,56,104.12125,100.81,,,
189,23,7,107.96857142857144,106.418,,,
189,25,56,104.63264285714286,101.95,,,
189,30,56,103.56310714285715,100.267,,,
189,35,48,105.22477083333332,101.769,,,
189,37,30,107.22543333333333,103.885,,,
189,41,6,110.735,106.444,,,
189,44,5,110.8148,106.874,,,
189,48,55,106.00101818181818,102.49,,,
189,49,56,104.16746428571429,100.631,,,
189,55,56,104.51610714285715,101.328,,,
189,56,56,103.54453571428571,101.254,,,
189,57,56,103.71851785714286,101.103,,,
189,64,44,105.14495454545454,101.639,,,
189,65,56,103.8577142857143,101.383,,,
189,68,7,131.7287142857143,106.441,,,
189,69,15,115.54860000000001,106.367,,,
189,70,55,106.48132727272727,102.056,,,
190,14,39,106.561,102.106,,,
190,15,3,107.56966666666668,104.304,,,
190,21,47,107.03687234042553,104.379,,,
190,22,52,105.65875,103.496,,,
190,23,53,105.25054716981133,102.567,,,
190,25,52,106.06365384615384,103.963,,,
190,30,53,103.46792452830188,101.319,,,
190,35,52,105.88684615384615,103.898,,,
190,37,51,107.83290196078431,105.556,,,
190,41,52,107.0026153846154,104.869,,,
190,44,19,106.76173684210526,103.188,,,
190,48,31,107.43119354838709,105.359,,,
190,49,53,105.2343396226415,102.972,,,
190,55,52,105.59809615384616,103.669,,,
190,56,53,105.1787358490566,103.297,,,
190,57,53,103.37330188679246,101.577,,,
190,64,52,106.46655769230769,104.112,,,
190,65,52,105.64138461538461,103.706,,,
190,68,43,108.8679534883721,106.15,,,
190,69,43,109.54872093023256,105.377,,,
190,71,21,108.61571428571429,103.939,,,
191,14,58,94.94306896551724,92.356,,,
191,15,26,97.30523076923076,94.885,,,
191,21,43,97.66218604651164,94.319,,,
191,23,1,110.966,110.966,,,
191,25,57,97.43177192982456,94.738,,,
191,30,5,98.2712,95.774,,,
191,35,57,97.378,95.661,,,
191,44,57,97.76221052631578,94.319,,,
191,49,57,96.74849122807016,93.554,,,
191,55,41,98.0899268292683,94.878,,,
191,56,57,96.76742105263158,93.79,,,
191,57,58,94.93096551724138,91.649,,,
191,63,23,98.82691304347826,96.032,,,
191,64,2,108.092,99.916,,,
191,65,57,97.38543859649123,95.624,,,
191,68,1,113.124,113.124,,,
191,71,57,97.45428070175439,94.196,,,
191,73,25,109.85996,98.116,,,
191,74,22,102.29090909090908,96.475,,,
191,75,8,114.290375,99.676,,,
191,76,1,112.353,112.353,,,
192,14,72,81.01179166666667,79.646,,,
192,15,17,85.44141176470589,82.933,,,
192,21,71,82.24752112676056,80.01,,,
192,22,56,83.45985714285715,81.758,,,
192,25,72,81.93333333333332,79.863,,,
192,30,72,81.83747222222222,79.627,,,
192,35,71,82.30497183098592,80.129,,,
192,44,63,82.76777777777778,80.449,,,
192,49,71,82.17528169014085,80.271,,,
192,55,71,82.56659154929577,80.623,,,
192,56,71,82.36880281690141,80.378,,,
192,57,72,80.99648611111111,79.337,,,
192,63,18,85.00605555555556,83.565,,,
192,64,26,84.95019230769232,82.969,,,
192,65,67,83.79189552238806,81.456,,,
192,68,19,84.5968947368421,83.226,,,
192,71,70,83.56647142857143,81.035,,,
192,73,52,86.19580769230768,83.342,,,
192,74,44,85.4908409090909,83.293,,,
192,75,3,88.99766666666667,84.475,,,
192,76,70,83.73885714285714,80.991,,,
193,14,72,91.61008333333334,88.468,,,
193,15,70,93.69111428571428,90.876,,,
193,21,72,91.73073611111111,88.507,,,
193,22,70,93.4764857142857,90.408,,,
193,23,22,95.90259090909092,91.541,,,
193,25,72,91.44875,88.179,,,
193,30,72,90.50243055555556,88.272,,,
193,35,52,91.52457692307692,89.694,,,
193,44,65,91.99787692307693,89.201,,,
193,49,71,92.72919718309859,89.592,,,
193,55,72,91.58973611111111,89.0,,,
193,56,72,91.30444444444444,88.933,,,
193,57,72,90.82047222222222,88.261,,,
193,63,18,94.81427777777778,92.519,,,
193,64,13,95.23338461538461,93.35,,,
193,65,46,92.02267391304348,89.857,,,
193,68,70,94.51345714285713,91.057,,,
193,71,71,92.3628309859155,89.31,,,
193,73,68,96.02263235294117,93.091,,,
193,74,63,94.66661904761905,90.992,,,
193,75,69,95.04663768115942,91.168,,,
193,76,17,95.79776470588234,92.808,,,
194,14,62,91.36440322580646,89.497,,,
194,15,34,94.64976470588235,92.361,,,
194,21,17,93.00817647058824,91.969,,,
194,23,60,94.57983333333333,91.837,,,
194,25,17,98.49105882352941,91.562,,,
194,30,62,91.43785483870968,89.345,,,
194,35,62,92.24488709677419,89.726,,,
194,44,56,93.27448214285714,90.481,,,
194,49,62,92.61403225806451,90.283,,,
194,55,61,92.96218032786885,90.391,,,
194,56,62,92.1995,89.923,,,
194,57,17,92.4724705882353,90.115,,,
194,63,60,95.9311,91.267,,,
194,64,18,96.052,92.988,,,
194,65,12,94.85291666666667,92.215,,,
194,68,40,94.925525,92.43,,,
194,71,57,94.20919298245613,90.859,,,
194,73,48,97.22214583333333,94.491,,,
194,74,60,95.80476666666667,93.443,,,
194,75,27,96.81181481481482,93.889,,,
194,76,8,103.111625,95.069,,,
195,14,65,86.57016923076922,84.778,,,
195,15,63,89.31569841269842,86.394,,,
195,21,28,87.37935714285715,85.851,,,
195,22,64,88.038046875,86.532,,,
195,23,63,89.3596507936508,86.533,,,
195,25,65,87.38707692307692,85.343,,,
195,30,65,87.14947692307692,84.625,,,
195,35,64,88.049171875,86.407,,,
195,44,60,88.48671666666667,86.502,,,
195,49,63,89.24688888888889,86.011,,,
195,55,63,89.33311111111111,85.668,,,
195,56,28,87.36957142857143,85.778,,,
195,57,65,86.42495384615384,84.275,,,
195,63,21,88.94695238095238,87.767,,,
195,64,20,93.4619,87.638,,,
195,65,64,88.0960625,86.354,,,
195,68,63,90.12096825396826,88.066,,,
195,71,46,88.74376086956522,86.501,,,
195,74,63,90.19306349206349,87.601,,,
195,75,63,90.17980952380952,87.767,,,
195,76,63,89.53973015873017,87.203,,,
196,14,17,84.84864705882353,82.955,,,
196,15,56,88.80764285714285,86.501,,,
196,21,78,85.83423076923077,83.594,,,
196,22,11,89.66481818181818,87.719,,,
196,23,44,89.16770454545454,86.228,,,
196,25,42,86.2037380952381,83.97,,,
196,30,76,88.64197368421051,83.189,,,
196,35,77,87.25728571428571,84.381,,,
196,44,49,89.2075918367347,84.874,,,
196,49,9,88.05133333333333,86.777,,,
196,55,72,86.85869444444444,84.539,,,
196,56,78,86.21760256410256,84.457,,,
196,57,78,85.6871153846154,82.948,,,
196,63,78,86.461,84.582,,,
196,64,77,87.36041558441559,84.456,,,
196,65,77,87.74267532467532,85.053,,,
196,68,76,88.83821052631579,86.506,,,
196,71,76,88.25676315789474,86.091,,,
196,75,76,88.26955263157895,86.054,,,
196,76,30,88.18576666666667,86.637,,,
197,14,18,98.92572222222222,80.852,,,
197,21,69,88.0292463768116,80.942,,,
197,22,69,88.96910144927536,82.239,,,
197,25,69,88.70417391304348,81.694,,,
197,30,69,87.78776811594203,79.379,,,
197,35,63,96.4222857142857,81.233,,,
197,44,39,92.76146153846153,81.669,,,
197,49,20,98.07464999999999,82.43,,,
197,56,69,88.65817391304347,81.327,,,
197,63,18,99.56083333333333,84.451,,,
197,64,68,90.28473529411765,81.814,,,
197,65,18,99.47777777777777,83.466,,,
197,71,42,99.09540476190476,81.933,,,
197,73,68,90.25545588235293,83.418,,,
197,74,53,92.16856603773584,82.939,,,
197,75,68,89.52848529411764,82.907,,,
197,76,68,89.51041176470589,82.867,,,
198,14,70,81.32024285714286,77.523,,,
198,15,55,83.74038181818182,79.869,,,
198,21,70,82.187,79.307,,,
198,22,69,82.41862318840579,80.651,,,
198,23,68,84.4512794117647,79.052,,,
198,25,70,81.25022857142856,79.32,,,
198,30,71,80.07080281690142,77.77,,,
198,35,71,81.01397183098592,78.913,,,
198,44,69,82.65092753623189,79.953,,,
198,49,68,81.56975,79.229,,,
198,50,69,82.92465217391305,80.849,,,
198,55,70,81.34758571428571,79.66,,,
198,56,71,80.34650704225352,78.956,,,
198,57,71,80.34892957746479,78.493,,,
198,63,69,83.23646376811594,81.502,,,
198,64,69,83.52456521739131,81.765,,,
198,65,70,81.96308571428571,79.771,,,
198,68,60,83.30636666666666,80.299,,,
198,71,19,83.41531578947368,79.49,,,
198,73,16,83.7601875,82.435,,,
198,74,41,84.99934146341464,82.761,,,
198,75,65,83.86415384615384,81.883,,,
199,14,37,99.6934054054054,96.12,,,
199,15,37,108.20537837837837,104.083,,,
199,21,59,109.33130508474576,98.424,,,
199,22,39,106.56469230769231,100.097,,,
199,23,59,109.73010169491525,97.389,,,
199,25,59,109.31191525423729,97.982,,,
199,30,60,107.04085,95.704,,,
199,35,59,110.18440677966102,97.199,,,
199,44,40,105.83664999999999,102.346,,,
199,49,15,99.008,96.884,,,
199,50,38,106.12428947368421,101.114,,,
199,55,53,108.67179245283019,97.202,,,
199,56,60,107.5275,96.53,,,
199,57,60,107.41526666666667,95.961,,,
199,63,27,103.35044444444443,98.16,,,
199,64,45,114.19291111111112,97.887,,,
199,65,27,102.708,97.343,,,
199,68,56,115.31691071428571,101.629,,,
199,71,13,99.2283076923077,97.223,,,
199,73,29,108.40606896551725,100.948,,,
199,74,29,108.41996551724138,104.7,,,
199,75,58,112.17858620689655,103.755,,,
200,14,71,76.75176056338029,72.878,,,
200,15,70,78.4791,75.709,,,
200,21,21,80.04928571428572,74.044,,,
200,22,8,89.905125,76.822,,,
200,23,71,77.39071830985915,73.972,,,
200,25,70,77.98015714285715,74.04,,,
200,30,71,77.22787323943662,73.029,,,
200,35,71,77.42660563380281,73.73,,,
200,49,16,82.8165,75.446,,,
200,50,51,79.56980392156864,75.61,,,
200,55,21,81.05847619047618,74.791,,,
200,56,71,77.29666197183099,74.066,,,
200,57,71,76.67726760563382,73.412,,,
200,63,1,117.393,117.393,,,
200,64,3,112.48066666666668,100.264,,,
200,65,70,77.95555714285715,74.639,,,
200,71,71,77.71422535211266,74.135,,,
200,73,69,81.27817391304347,76.1,,,
200,74,30,81.63380000000001,75.769,,,
200,75,70,78.63304285714287,75.575,,,
201,14,45,107.74246666666666,106.116,,,
201,15,44,110.31170454545455,108.446,,,
201,21,45,108.42246666666666,106.831,,,
201,22,27,109.63585185185185,107.544,,,
201,23,45,108.39384444444444,106.35,,,
201,25,45,109.02175555555556,106.88,,,
201,30,45,108.01328888888888,106.381,,,
201,35,45,107.79026666666667,106.274,,,
201,44,44,111.64279545454545,107.775,,,
201,49,45,108.46153333333334,106.89,,,
201,50,24,111.10266666666668,109.147,,,
201,55,45,108.80791111111111,106.964,,,
201,56,45,108.43631111111111,106.459,,,
201,57,45,107.73297777777778,106.252,,,
201,63,44,110.76002272727273,108.899,,,
201,64,2,117.1675,111.259,,,
201,65,37,109.1318918918919,107.345,,,
201,68,44,110.62204545454546,108.608,,,
201,71,45,107.89266666666667,106.317,,,
201,74,43,115.24325581395348,110.314,,,
201,75,36,111.20694444444443,109.424,,,
202,14,77,82.27251948051948,80.546,,,
202,15,28,85.75660714285715,83.318,,,
202,21,76,83.63628947368422,81.06,,,
202,22,54,86.08229629629629,83.294,,,
202,23,76,83.88568421052632,80.875,,,
202,25,69,83.52042028985507,81.479,,,
202,30,77,82.15001298701299,79.286,,,
202,35,77,82.72720779220779,80.078,,,
202,44,74,85.54054054054055,82.538,,,
202,49,77,82.88390909090909,80.356,,,
202,50,74,85.86364864864865,83.644,,,
202,55,76,83.44686842105263,81.439,,,
202,56,13,83.12638461538461,80.984,,,
202,57,76,83.28859210526316,80.545,,,
202,63,18,85.0856111111111,83.716,,,
202,64,74,85.50368918918919,83.429,,,
202,65,76,83.94815789473684,81.329,,,
202,68,74,86.05597297297297,82.495,,,
202,71,77,82.86527272727272,80.68,,,
202,74,13,87.57146153846153,85.45,,,
202,75,74,87.3747027027027,83.573,,,
203,14,39,159.7746923076923,130.95,,,
203,15,42,149.57692857142857,131.701,,,
203,21,26,137.35930769230768,129.528,,,
203,23,44,141.55318181818183,128.399,,,
203,30,25,134.8638,123.766,,,
203,35,16,136.0010625,127.825,,,
203,49,44,142.26477272727274,126.284,,,
203,50,8,143.184875,132.425,,,
203,55,44,141.69654545454543,127.597,,,
203,56,25,137.43676000000002,126.561,,,
203,64,44,142.70659090909092,131.331,,,
203,68,10,141.2438,132.327,,,
203,71,44,141.532,125.63,,,
203,74,17,149.0795294117647,139.996,,,
203,75,39,163.10435897435897,133.23,,,
204,14,16,87.130625,85.959,,,
204,15,50,92.94796000000001,86.285,,,
204,21,52,89.07215384615384,86.659,,,
204,22,52,90.42403846153847,87.77,,,
204,23,53,88.12875471698113,86.194,,,
204,25,24,89.09375,87.62,,,
204,30,53,87.35230188679246,85.483,,,
204,35,37,88.40751351351352,86.479,,,
204,44,15,119.7344,88.395,,,
204,49,52,89.06084615384616,86.656,,,
204,50,39,90.87620512820513,88.583,,,
204,55,53,88.51969811320754,86.84,,,
204,56,53,88.06884905660378,86.359,,,
204,57,53,88.40269811320755,85.139,,,
204,63,32,90.1054375,87.866,,,
204,64,10,91.4953,89.124,,,
204,65,12,90.73533333333333,89.092,,,
204,68,52,90.30076923076923,87.726,,,
204,71,53,88.61056603773585,86.73,,,
204,73,51,92.0110980392157,89.393,,,
204,74,51,91.7615294117647,89.093,,,
204,75,13,91.71823076923077,89.853,,,
205,14,67,83.11870149253731,80.715,,,
205,15,6,87.4925,85.328,,,
205,21,67,83.52461194029851,81.506,,,
205,22,65,85.36323076923077,83.412,,,
205,23,53,86.01803773584905,81.881,,,
205,25,67,83.57580597014926,81.778,,,
205,30,67,82.64180597014926,81.001,,,
205,35,66,83.95080303030302,81.701,,,
205,44,65,85.38264615384615,82.931,,,
205,49,67,83.50801492537313,81.394,,,
205,50,65,85.73547692307692,83.944,,,
205,55,66,84.08219696969698,81.979,,,
205,56,67,83.47719402985074,81.667,,,
205,57,67,82.60879104477613,80.45,,,
205,63,65,85.74483076923077,83.552,,,
205,64,6,87.57,85.285,,,
205,65,37,84.38672972972974,82.712,,,
205,68,65,85.80413846153846,83.392,,,
205,71,66,83.98471212121213,81.741,,,
205,73,36,86.93980555555557,84.161,,,
205,74,56,99.48157142857143,84.024,,,
205,75,65,85.79369230769231,84.21,,,
206,14,51,103.3372156862745,100.905,,,
206,15,48,106.51391666666667,103.164,,,
206,21,51,104.78111764705882,102.335,,,
206,22,25,108.05536000000001,104.947,,,
206,23,13,104.26630769230769,102.965,,,
206,25,50,105.15346000000001,103.447,,,
206,30,31,103.15303225806451,100.19,,,
206,35,51,104.28241176470588,102.273,,,
206,44,50,106.00653999999999,103.073,,,
206,49,51,104.243,102.331,,,
206,50,21,108.66714285714285,105.84,,,
206,55,51,104.6782156862745,102.357,,,
206,56,51,102.9220980392157,100.87,,,
206,57,51,102.79482352941176,100.426,,,
206,63,14,106.40314285714285,105.304,,,
206,64,2,111.499,106.099,,,
206,65,50,105.26072,102.858,,,
206,68,28,108.0810357142857,105.673,,,
206,71,51,104.23582352941176,102.275,,,
206,74,28,108.82753571428572,105.792,,,
206,75,40,107.5067,104.158,,,
207,14,58,93.59858620689656,91.412,,,
207,15,55,98.78967272727273,95.959,,,
207,21,14,96.25428571428571,94.147,,,
207,22,49,96.1300612244898,93.386,,,
207,23,1,108.323,108.323,,,
207,30,58,93.94420689655172,91.067,,,
207,44,58,94.63837931034483,91.762,,,
207,49,55,93.60870909090909,90.585,,,
207,50,2,104.4815,97.038,,,
207,55,34,94.0630294117647,91.976,,,
207,57,58,93.98094827586208,91.509,,,
207,63,42,104.53471428571429,94.194,,,
207,64,54,101.31614814814814,94.465,,,
207,75,56,97.70619642857143,94.171,,,
207,76,36,98.30430555555556,95.257,,,
207,77,58,93.99239655172414,91.624,,,
207,78,58,95.25444827586207,92.784,,,
207,79,32,97.5411875,94.918,,,
208,14,71,81.27887323943662,78.925,,,
208,15,71,81.88874647887323,80.105,,,
208,21,72,80.93929166666668,78.611,,,
208,22,16,82.5359375,80.788,,,
208,23,52,81.65259615384616,78.441,,,
208,30,72,80.56556944444444,78.773,,,
208,35,72,80.09708333333333,78.397,,,
208,44,72,80.3175,79.094,,,
208,49,72,81.14433333333332,78.707,,,
208,50,70,82.51275714285714,80.274,,,
208,55,72,80.56958333333333,78.754,,,
208,56,70,82.5794142857143,79.275,,,
208,57,72,80.555875,78.649,,,
208,63,71,82.2610985915493,80.376,,,
208,64,15,82.17880000000001,80.406,,,
208,65,72,80.80419444444443,79.008,,,
208,71,68,81.6980294117647,79.91,,,
208,75,71,82.32709859154929,79.657,,,
208,77,72,80.15527777777778,78.509,,,
208,78,71,81.37523943661971,78.73,,,
208,79,67,86.22840298507462,79.96,,,
209,15,71,95.89359154929578,90.593,,,
209,21,24,99.41991666666667,90.278,,,
209,22,24,101.449125,89.913,,,
209,23,72,93.52505555555557,88.382,,,
209,35,72,93.35715277777778,88.028,,,
209,44,18,101.51272222222222,89.09,,,
209,49,5,130.7114,91.832,,,
209,50,43,96.63681395348837,89.541,,,
209,55,72,94.00102777777778,88.827,,,
209,56,72,93.37075,88.288,,,
209,57,72,93.77869444444444,89.076,,,
209,63,71,95.47212676056337,89.931,,,
209,64,50,97.67246,91.111,,,
209,65,72,93.77269444444444,89.296,,,
209,71,33,98.504,90.649,,,
209,75,49,97.72516326530612,89.865,,,
209,76,66,95.38483333333333,89.834,,,
209,77,72,93.79316666666668,87.981,,,
209,78,63,97.0005396825397,88.41,,,
209,79,37,99.07764864864865,91.869,,,
210,14,38,89.77942105263158,86.067,,,
210,21,62,89.42033870967742,86.62,,,
210,22,32,90.429,87.741,,,
210,23,17,90.05917647058824,87.217,,,
210,30,62,88.09532258064516,85.537,,,
210,35,40,89.16397500000001,85.997,,,
210,44,61,90.43826229508197,88.064,,,
210,49,62,88.07537096774193,85.531,,,
210,50,60,91.19568333333333,88.886,,,
210,55,61,89.80431147540983,87.091,,,
210,56,62,89.33896774193549,86.811,,,
210,57,61,89.8120655737705,86.791,,,
210,63,60,91.08556666666667,88.189,,,
210,64,53,91.44530188679245,87.793,,,
210,65,18,90.061,87.594,,,
210,71,11,94.63754545454546,89.237,,,
210,75,11,94.60763636363637,90.554,,,
210,76,2,103.8145,96.71,,,
210,77,4,99.85625,93.513,,,
210,78,61,90.15403278688525,86.753,,,
210,79,59,93.45613559322034,89.554,,,
211,14,1,131.201,131.201,,,
211,15,7,127.52514285714285,120.038,,,
211,21,61,118.446,114.806,,,
211,22,62,117.08,113.495,,,
211,23,10,118.07560000000001,113.43,,,
211,30,62,116.22022580645161,113.315,,,
211,35,16,122.8443125,115.218,,,
211,44,62,117.90412903225806,115.309,,,
211,49,39,120.13992307692308,113.504,,,
211,50,60,120.33661666666667,115.045,,,
211,55,16,119.88075,115.451,,,
211,56,62,117.54454838709677,114.202,,,
211,57,1,135.786,135.786,,,
211,63,61,118.33188524590163,114.968,,,
211,65,9,119.31955555555557,115.84,,,
211,71,1,137.648,137.648,,,
211,75,36,120.70283333333333,116.906,,,
211,76,61,119.87732786885246,115.303,,,
211,77,60,120.73601666666666,115.841,,,
211,78,24,131.41908333333333,116.94,,,
211,79,60,121.82686666666667,116.101,,,
212,14,64,85.400625,82.34,,,
212,15,62,88.05416129032258,84.213,,,
212,21,64,85.947859375,82.242,,,
212,22,37,86.59356756756758,83.564,,,
212,23,50,86.87534,82.784,,,
212,30,64,85.216796875,82.295,,,
212,35,64,84.935875,82.534,,,
212,44,64,85.0265625,82.422,,,
212,49,64,85.938046875,82.841,,,
212,50,63,86.72187301587302,84.517,,,
212,55,64,85.13171875,83.096,,,
212,56,63,87.0684603174603,82.839,,,
212,57,64,85.698140625,83.241,,,
212,63,35,88.38445714285713,84.775,,,
212,64,53,86.9466603773585,83.716,,,
212,65,64,85.37315625,83.178,,,
212,71,17,86.12529411764706,83.761,,,
212,75,34,87.16935294117647,83.516,,,
212,76,63,87.59877777777778,85.3,,,
212,77,64,85.96196875,83.106,,,
212,79,11,89.41872727272728,86.273,,,
212,81,62,87.90462903225806,84.647,,,
213,14,54,87.0073888888889,79.635,,,
213,15,32,88.1416875,82.712,,,
213,21,54,86.36787037037037,81.013,,,
213,22,33,89.13712121212122,82.366,,,
213,23,14,92.5497857142857,82.372,,,
213,25,35,87.12217142857142,81.048,,,
213,30,54,86.30825925925926,80.171,,,
213,35,1,88.356,88.356,,,
213,44,51,86.41633333333333,80.945,,,
213,49,54,86.37803703703703,79.997,,,
213,50,42,86.87573809523809,81.902,,,
213,55,54,86.35575925925926,80.679,,,
213,63,46,87.06373913043478,81.622,,,
